,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,1.0,5.0,31.84522470791562,100.0,50.0,30.0,0.8846113757037158,5.875167086958227,10.0,100.0,15.0,5.0
1,1.0,5.0,48.25172934204731,100.0,50.0,30.0,0.8499456318549838,4.594478658813816,10.0,100.0,15.0,5.0
2,1.0,5.0,5.289100547876986,100.0,50.0,30.0,0.4882910110043104,0.9040803526317662,10.0,100.0,15.0,5.0
3,1.0,5.0,54.9287523359607,100.0,50.0,30.0,0.988935049133893,7.057913845028399,10.0,100.0,15.0,5.0
4,1.0,5.0,180.28166600505227,100.0,50.0,30.0,0.909121414923934,12.987740108430339,10.0,100.0,15.0,5.0
5,1.0,5.0,8.417488179198081,100.0,50.0,30.0,1.2016635736537389,1.7150433485928813,10.0,100.0,15.0,5.0
6,1.0,5.0,271.2511294238965,100.0,50.0,30.0,0.9261587595918445,19.829918014954234,10.0,100.0,15.0,5.0
7,1.0,5.0,93.02316195093009,100.0,50.0,30.0,0.9216220808073498,6.8692708513753535,10.0,100.0,15.0,5.0
8,1.0,5.0,97.22390535805317,100.0,50.0,30.0,0.7317510360682795,6.871363815123456,10.0,100.0,15.0,5.0
9,1.0,5.0,95.15014335767844,100.0,50.0,30.0,0.7803514163402868,11.839031102696914,10.0,100.0,15.0,5.0
10,1.0,5.0,34.14828174284422,100.0,50.0,30.0,1.2645607715584986,2.591879044103916,10.0,100.0,15.0,5.0
11,1.0,5.0,22.265502853441657,100.0,50.0,30.0,1.0465244083090661,5.189513151958574,10.0,100.0,15.0,5.0
12,1.0,5.0,21.232827540637242,100.0,50.0,30.0,0.9658693282088993,5.121146050216316,10.0,100.0,15.0,5.0
13,1.0,5.0,337.1143836166806,100.0,50.0,30.0,0.9061185671215097,14.671685984815873,10.0,100.0,15.0,5.0
14,1.0,5.0,265.6617846262978,100.0,50.0,30.0,0.8193431382921351,17.217114072386515,10.0,100.0,15.0,5.0
15,1.0,5.0,152.7880053141287,100.0,50.0,30.0,0.9212017230074856,8.749861333447,10.0,100.0,15.0,5.0
16,1.0,5.0,11.260339955231629,100.0,50.0,30.0,0.9238495664311893,3.12506196361604,10.0,100.0,15.0,5.0
17,1.0,5.0,14.633280585183119,100.0,50.0,30.0,1.0228707655608178,2.312047967108791,10.0,100.0,15.0,5.0
18,1.0,5.0,134.36815640790914,100.0,50.0,30.0,0.8748583873753701,15.147003012645067,10.0,100.0,15.0,5.0
19,1.0,5.0,18.234034412188358,100.0,50.0,30.0,0.9062387351978195,4.997105624025304,10.0,100.0,15.0,5.0
20,1.0,5.0,3.8580157112616007,100.0,50.0,30.0,0.7768678986402704,1.7573681528796787,10.0,100.0,15.0,5.0
21,1.0,5.0,149.40026791224685,100.0,50.0,30.0,0.7522283113190662,9.29747112812394,10.0,100.0,15.0,5.0
22,1.0,5.0,27.4755321397372,100.0,50.0,30.0,1.0007263354496694,3.9973871507598724,10.0,100.0,15.0,5.0
23,1.0,5.0,10.948211496392199,100.0,50.0,30.0,1.115279661485359,1.8627769110374421,10.0,100.0,15.0,5.0
24,1.0,5.0,1163.3788894498512,100.0,50.0,30.0,0.8962802979894227,98.36361020173538,10.0,100.0,15.0,5.0
25,1.0,5.0,152.53538184979544,100.0,50.0,30.0,0.8899722963436518,15.220458764251367,10.0,100.0,15.0,5.0
26,1.0,5.0,100.7006042556211,100.0,50.0,30.0,0.891434308574337,8.688770420660006,10.0,100.0,15.0,5.0
27,1.0,5.0,200.4743856899401,100.0,50.0,30.0,0.9436519322685067,9.639664233442975,10.0,100.0,15.0,5.0
28,1.0,5.0,207.47226465094863,100.0,50.0,30.0,0.8373146924004818,19.693475544254166,10.0,100.0,15.0,5.0
29,1.0,5.0,192.84044331782678,100.0,50.0,30.0,0.9015838856546643,11.058765677478567,10.0,100.0,15.0,5.0
30,1.0,5.0,61.393137920468135,100.0,50.0,30.0,0.869743205929835,4.185985113180814,10.0,100.0,15.0,5.0
31,1.0,5.0,5.8999413873980995,100.0,50.0,30.0,1.0243986890261054,1.9894603100946084,10.0,100.0,15.0,5.0
32,1.0,5.0,23.52430073515771,100.0,50.0,30.0,0.9488548669388127,3.2589795272118827,10.0,100.0,15.0,5.0
33,1.0,5.0,31.7615359617246,100.0,50.0,30.0,0.852785741013469,5.249872774503316,10.0,100.0,15.0,5.0
34,1.0,5.0,41.72720041054491,100.0,50.0,30.0,0.8493610316477916,6.448927377665822,10.0,100.0,15.0,5.0
35,1.0,5.0,146.81558601637855,100.0,50.0,30.0,0.8912898857266635,23.75396469434525,10.0,100.0,15.0,5.0
36,1.0,5.0,15.508306316640288,100.0,50.0,30.0,1.1423313244144218,3.129129547677307,10.0,100.0,15.0,5.0
37,1.0,5.0,23.804099071634656,100.0,50.0,30.0,0.7671965286745721,5.053010176175386,10.0,100.0,15.0,5.0
38,1.0,5.0,6.984171851423301,100.0,50.0,30.0,1.0672959560190611,1.5378698934381534,10.0,100.0,15.0,5.0
39,1.0,5.0,4.004785256479915,100.0,50.0,30.0,1.3377094926173858,0.8545823896207253,10.0,100.0,15.0,5.0
40,1.0,5.0,20.93784831898472,100.0,50.0,30.0,0.5923132530286929,3.7452438318007113,10.0,100.0,15.0,5.0
41,1.0,5.0,16.02283663487643,100.0,50.0,30.0,0.9378814380040593,2.380506148572894,10.0,100.0,15.0,5.0
42,1.0,5.0,3.429115576736229,100.0,50.0,30.0,0.9581460918818624,0.5480083860077257,10.0,100.0,15.0,5.0
43,1.0,5.0,17.283909183783685,100.0,50.0,30.0,0.864620084051773,5.267766162876498,10.0,100.0,15.0,5.0
44,1.0,5.0,112.87096221946678,100.0,50.0,30.0,0.8612389729310532,21.342672454305013,10.0,100.0,15.0,5.0
45,1.0,5.0,68.58877288409188,100.0,50.0,30.0,0.8597273976797031,5.0878975147765555,10.0,100.0,15.0,5.0
46,1.0,5.0,1.716539987244005,100.0,50.0,30.0,1.1374611687640652,0.6411398666975587,10.0,100.0,15.0,5.0
47,1.0,5.0,210.81177953111447,100.0,50.0,30.0,0.8459114378079788,21.868945628381415,10.0,100.0,15.0,5.0
48,1.0,5.0,6.143298356050701,100.0,50.0,30.0,0.8133071526533002,1.894372244408836,10.0,100.0,15.0,5.0
49,1.0,5.0,13.089105462628032,100.0,50.0,30.0,0.8818415149050208,3.567335612201592,10.0,100.0,15.0,5.0
50,1.0,5.0,31.811737485367093,100.0,50.0,30.0,0.934741496053141,4.5679769780405755,10.0,100.0,15.0,5.0
51,1.0,5.0,13.358811117082352,100.0,50.0,30.0,0.8605051311224698,1.685517654309566,10.0,100.0,15.0,5.0
52,1.0,5.0,7.490323940019744,100.0,50.0,30.0,0.869660128259519,2.3620654419316236,10.0,100.0,15.0,5.0
53,1.0,5.0,60.24446888801536,100.0,50.0,30.0,0.6825715570878632,4.677135683454918,10.0,100.0,15.0,5.0
54,1.0,5.0,83.7268939693293,100.0,50.0,30.0,0.8257705414764128,6.088827363741798,10.0,100.0,15.0,5.0
55,1.0,5.0,188.28134415891708,100.0,50.0,30.0,0.8819154232476454,11.008593635064601,10.0,100.0,15.0,5.0
56,1.0,5.0,260.0469125663393,100.0,50.0,30.0,0.8118422174635718,14.684283583005938,10.0,100.0,15.0,5.0
57,1.0,5.0,126.00389942706882,100.0,50.0,30.0,0.7747431752446652,14.03983499627444,10.0,100.0,15.0,5.0
58,1.0,5.0,49.57951790227726,100.0,50.0,30.0,0.7900379253313466,5.1207644874145455,10.0,100.0,15.0,5.0
59,1.0,5.0,258.5692837326012,100.0,50.0,30.0,0.8541216118630451,25.316416219638544,10.0,100.0,15.0,5.0
60,1.0,5.0,75.07574831774649,100.0,50.0,30.0,0.8390710749303011,5.301782167002501,10.0,100.0,15.0,5.0
61,1.0,5.0,12.846951498908375,100.0,50.0,30.0,0.969090311200335,5.985963711902812,10.0,100.0,15.0,5.0
62,1.0,5.0,48.04044673095568,100.0,50.0,30.0,0.8943453089014117,5.969856320341871,10.0,100.0,15.0,5.0
63,1.0,5.0,31.41071831060418,100.0,50.0,30.0,0.8911111097498056,6.990066168321912,10.0,100.0,15.0,5.0
64,1.0,5.0,45.946911693892,100.0,50.0,30.0,0.6895109291032432,4.512739120163052,10.0,100.0,15.0,5.0
65,1.0,5.0,5.7513642373855625,100.0,50.0,30.0,0.6763108393210876,1.5840503356094782,10.0,100.0,15.0,5.0
66,1.0,5.0,19.03732672216758,100.0,50.0,30.0,0.7144890633023507,4.552661195131244,10.0,100.0,15.0,5.0
67,1.0,5.0,59.10476054359157,100.0,50.0,30.0,0.9111437326686032,9.15698126193282,10.0,100.0,15.0,5.0
