,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,28.294117647058826,5.0,0.0008311072670892129,100.0,3.0,30.0,9013.68183104305,0.3186921238744921,10.0,100.0,15.0,5.0
1,28.294117647058826,5.0,0.0014199742110657463,100.0,3.0,30.0,9277.425785499448,0.30974015497283,10.0,100.0,15.0,5.0
2,28.294117647058826,5.0,0.001053806000915481,100.0,3.0,30.0,8953.91208571512,0.32106654070916346,10.0,100.0,15.0,5.0
3,28.294117647058826,5.0,0.0017106069952774394,100.0,3.0,30.0,8966.940570272263,0.31961021695902075,10.0,100.0,15.0,5.0
4,28.294117647058826,5.0,0.0015916407673154285,100.0,3.0,30.0,9083.190864971335,0.3157174853704175,10.0,100.0,15.0,5.0
5,28.294117647058826,5.0,0.001997785380973049,100.0,3.0,30.0,8994.95300828752,0.32048916754566187,10.0,100.0,15.0,5.0
6,28.294117647058826,5.0,0.0007495912001955359,100.0,3.0,30.0,8819.992042534253,0.32525971750282706,10.0,100.0,15.0,5.0
7,28.294117647058826,5.0,0.0016752676417338568,100.0,3.0,30.0,8866.40814408446,0.32346178817078075,10.0,100.0,15.0,5.0
8,28.294117647058826,5.0,0.0015911920963501912,100.0,3.0,30.0,9095.853277461047,0.31630883341222427,10.0,100.0,15.0,5.0
9,28.294117647058826,5.0,0.0012731833995032792,100.0,3.0,30.0,9159.292824859278,0.31328814220145695,10.0,100.0,15.0,5.0
10,28.294117647058826,5.0,0.0022859161777609087,100.0,3.0,30.0,8926.167317734495,0.3215519801003874,10.0,100.0,15.0,5.0
11,28.294117647058826,5.0,0.0013785333244123476,100.0,3.0,30.0,9123.867014643614,0.3147941779359422,10.0,100.0,15.0,5.0
12,28.294117647058826,5.0,0.0008783173218933186,100.0,3.0,30.0,8804.803450154175,0.32474111523941007,10.0,100.0,15.0,5.0
13,28.294117647058826,5.0,0.0020629779182831536,100.0,3.0,30.0,8943.403936985718,0.32155126153089714,10.0,100.0,15.0,5.0
