,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,12.941176470588234,5.0,0.003830674023709553,100.0,10.0,30.0,979.4998650378077,1.274559965407325,10.0,100.0,15.0,5.0
1,12.941176470588234,5.0,0.0033701638258287108,100.0,10.0,30.0,995.6229299050884,1.2526762332081456,10.0,100.0,15.0,5.0
2,12.941176470588234,5.0,0.0029002197615993395,100.0,10.0,30.0,986.5343602966594,1.2672638327133288,10.0,100.0,15.0,5.0
3,12.941176470588234,5.0,0.0036414782155589063,100.0,10.0,30.0,997.9730075071592,1.2485832518099884,10.0,100.0,15.0,5.0
4,12.941176470588234,5.0,0.0035329357761174508,100.0,10.0,30.0,986.2019046103974,1.2652100587930935,10.0,100.0,15.0,5.0
5,12.941176470588234,5.0,0.002302668629881039,100.0,10.0,30.0,1003.6930139537608,1.2437741340537072,10.0,100.0,15.0,5.0
6,12.941176470588234,5.0,0.0023452902940856095,100.0,10.0,30.0,1006.5348935351664,1.2355387715213062,10.0,100.0,15.0,5.0
7,12.941176470588234,5.0,0.003957969219085712,100.0,10.0,30.0,997.7576507167473,1.2383840123936432,10.0,100.0,15.0,5.0
8,12.941176470588234,5.0,0.0031042295831339665,100.0,10.0,30.0,1016.5120284922295,1.2203558061992839,10.0,100.0,15.0,5.0
9,12.941176470588234,5.0,0.0034720053599265432,100.0,10.0,30.0,985.3685256967848,1.2660515467465543,10.0,100.0,15.0,5.0
10,12.941176470588234,5.0,0.004865020602715931,100.0,10.0,30.0,990.3817808673253,1.2518117317268038,10.0,100.0,15.0,5.0
11,12.941176470588234,5.0,0.0025622158408039925,100.0,10.0,30.0,1011.1108469560181,1.232789836349201,10.0,100.0,15.0,5.0
12,12.941176470588234,5.0,0.003484056203310521,100.0,10.0,30.0,1010.6523204874064,1.2343558340023983,10.0,100.0,15.0,5.0
13,12.941176470588234,5.0,0.004454709626792245,100.0,10.0,30.0,992.1871063948255,1.252911202020288,10.0,100.0,15.0,5.0
14,12.941176470588234,5.0,0.004726676353887278,100.0,10.0,30.0,976.1043277923142,1.275849006261048,10.0,100.0,15.0,5.0
15,12.941176470588234,5.0,0.003350887937901725,100.0,10.0,30.0,1010.5054442944355,1.2265121098625058,10.0,100.0,15.0,5.0
16,12.941176470588234,5.0,0.003196248918452749,100.0,10.0,30.0,994.0858226774359,1.2531320700921744,10.0,100.0,15.0,5.0
17,12.941176470588234,5.0,0.004786777551925635,100.0,10.0,30.0,993.2586612959733,1.2591274813085493,10.0,100.0,15.0,5.0
18,12.941176470588234,5.0,0.003427121055881443,100.0,10.0,30.0,1009.8135817531498,1.237477074579452,10.0,100.0,15.0,5.0
19,12.941176470588234,5.0,0.005610553226184961,100.0,10.0,30.0,996.1224728407361,1.2469357407942843,10.0,100.0,15.0,5.0
20,12.941176470588234,5.0,0.002782937180960539,100.0,10.0,30.0,1007.970200087879,1.2374501932317523,10.0,100.0,15.0,5.0
21,12.941176470588234,5.0,0.0038183218451485197,100.0,10.0,30.0,999.6438687592215,1.2396379640388433,10.0,100.0,15.0,5.0
22,12.941176470588234,5.0,0.004513037629297797,100.0,10.0,30.0,970.4425996244962,1.2823791345792503,10.0,100.0,15.0,5.0
23,12.941176470588234,5.0,0.0039196019861782025,100.0,10.0,30.0,1011.3797648913696,1.2282412465225812,10.0,100.0,15.0,5.0
24,12.941176470588234,5.0,0.0032652491185671284,100.0,10.0,30.0,1000.3492602316429,1.2470644122729317,10.0,100.0,15.0,5.0
25,12.941176470588234,5.0,0.003841965823462635,100.0,10.0,30.0,998.5892374052765,1.2540134618730385,10.0,100.0,15.0,5.0
26,12.941176470588234,5.0,0.0028756880006025397,100.0,10.0,30.0,998.4702409604644,1.2446317223979964,10.0,100.0,15.0,5.0
27,12.941176470588234,5.0,0.0033175618919967097,100.0,10.0,30.0,998.8560972495754,1.2428226436037184,10.0,100.0,15.0,5.0
28,12.941176470588234,5.0,0.0024667962142320356,100.0,10.0,30.0,996.9027526333751,1.251609393835743,10.0,100.0,15.0,5.0
29,12.941176470588234,5.0,0.006715191920871107,100.0,10.0,30.0,986.502787590679,1.2618543028930247,10.0,100.0,15.0,5.0
30,12.941176470588234,5.0,0.0036441929737558777,100.0,10.0,30.0,996.5017700590788,1.2534444750915725,10.0,100.0,15.0,5.0
31,12.941176470588234,5.0,0.004062827248000447,100.0,10.0,30.0,1000.7370097660823,1.246104382661692,10.0,100.0,15.0,5.0
32,12.941176470588234,5.0,0.002905928755132907,100.0,10.0,30.0,1003.205334321345,1.2434663521160678,10.0,100.0,15.0,5.0
33,12.941176470588234,5.0,0.0036338252723133674,100.0,10.0,30.0,997.249714223564,1.248045361858414,10.0,100.0,15.0,5.0
34,12.941176470588234,5.0,0.002796476950766685,100.0,10.0,30.0,995.2746466694362,1.2498392666631162,10.0,100.0,15.0,5.0
35,12.941176470588234,5.0,0.004000326520845219,100.0,10.0,30.0,983.09281461634,1.2709808078414124,10.0,100.0,15.0,5.0
