,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,23.176470588235286,5.0,0.0020344328153560224,100.0,3.0,30.0,7257.163199100693,0.32373322173080665,10.0,100.0,15.0,5.0
1,23.176470588235286,5.0,0.0018382654131415955,100.0,3.0,30.0,7241.376537158933,0.32332333603906466,10.0,100.0,15.0,5.0
2,23.176470588235286,5.0,0.0011154760788081122,100.0,3.0,30.0,7530.102028256727,0.31068480543720534,10.0,100.0,15.0,5.0
3,23.176470588235286,5.0,0.0017112564766711075,100.0,3.0,30.0,7448.959138999883,0.3127215020133533,10.0,100.0,15.0,5.0
4,23.176470588235286,5.0,0.0019062986307290164,100.0,3.0,30.0,7331.1734185366,0.3191591830747259,10.0,100.0,15.0,5.0
5,23.176470588235286,5.0,0.0016788575796331598,100.0,3.0,30.0,7495.304918259633,0.31482074586122405,10.0,100.0,15.0,5.0
6,23.176470588235286,5.0,0.0017323973999528325,100.0,3.0,30.0,7267.574205676274,0.3245657304385512,10.0,100.0,15.0,5.0
7,23.176470588235286,5.0,0.00132758725124575,100.0,3.0,30.0,7497.793777790398,0.31239435094099294,10.0,100.0,15.0,5.0
8,23.176470588235286,5.0,0.0014143326936520509,100.0,3.0,30.0,7534.689463512433,0.31135202424984354,10.0,100.0,15.0,5.0
9,23.176470588235286,5.0,0.00150542576088708,100.0,3.0,30.0,7337.468037589684,0.3213230517865544,10.0,100.0,15.0,5.0
10,23.176470588235286,5.0,0.0006092726278434602,100.0,3.0,30.0,7469.88723253801,0.3141791696904332,10.0,100.0,15.0,5.0
11,23.176470588235286,5.0,0.0013331792881283843,100.0,3.0,30.0,7365.680779099848,0.31749863308977994,10.0,100.0,15.0,5.0
12,23.176470588235286,5.0,0.0012202106543856704,100.0,3.0,30.0,7392.4285981138455,0.316770533222756,10.0,100.0,15.0,5.0
13,23.176470588235286,5.0,0.0016188525844564312,100.0,3.0,30.0,7420.7147371700985,0.31683823466551986,10.0,100.0,15.0,5.0
14,23.176470588235286,5.0,0.0018585195929793148,100.0,3.0,30.0,7411.0052452462605,0.31751174793995546,10.0,100.0,15.0,5.0
15,23.176470588235286,5.0,0.0015418642799403543,100.0,3.0,30.0,7502.847607477023,0.3125602206330871,10.0,100.0,15.0,5.0
16,23.176470588235286,5.0,0.002185882215125559,100.0,3.0,30.0,7278.601611752078,0.3236183700599028,10.0,100.0,15.0,5.0
17,23.176470588235286,5.0,0.0017613370374113175,100.0,3.0,30.0,7288.477801110894,0.3216398966959379,10.0,100.0,15.0,5.0
18,23.176470588235286,5.0,0.0016563052095843317,100.0,3.0,30.0,7266.196548037352,0.3224513056352966,10.0,100.0,15.0,5.0
19,23.176470588235286,5.0,0.002158380580681877,100.0,3.0,30.0,7212.54510464642,0.3249200173485565,10.0,100.0,15.0,5.0
20,23.176470588235286,5.0,0.0016363781659060246,100.0,3.0,30.0,7494.06973938121,0.31303107445793804,10.0,100.0,15.0,5.0
21,23.176470588235286,5.0,0.0013042612308603247,100.0,3.0,30.0,7485.779913650867,0.3131939844111198,10.0,100.0,15.0,5.0
22,23.176470588235286,5.0,0.0019290479697572059,100.0,3.0,30.0,7258.126228500732,0.3226509473884537,10.0,100.0,15.0,5.0
23,23.176470588235286,5.0,0.001501188592946847,100.0,3.0,30.0,7404.110282718537,0.3160967252463914,10.0,100.0,15.0,5.0
24,23.176470588235286,5.0,0.0016714816716954437,100.0,3.0,30.0,7359.347864368386,0.31924998630283535,10.0,100.0,15.0,5.0
25,23.176470588235286,5.0,0.001525331816186217,100.0,3.0,30.0,7429.351139864039,0.31574054445105737,10.0,100.0,15.0,5.0
26,23.176470588235286,5.0,0.0012692252592839133,100.0,3.0,30.0,7290.775447522469,0.32178397151595134,10.0,100.0,15.0,5.0
27,23.176470588235286,5.0,0.0010544236592956958,100.0,3.0,30.0,7514.911875054428,0.31324168962226295,10.0,100.0,15.0,5.0
28,23.176470588235286,5.0,0.001531964026388425,100.0,3.0,30.0,7377.585470742278,0.3201166820016965,10.0,100.0,15.0,5.0
29,23.176470588235286,5.0,0.0012426962256512398,100.0,3.0,30.0,7381.808181866722,0.31966136873750167,10.0,100.0,15.0,5.0
30,23.176470588235286,5.0,0.002030793197928383,100.0,3.0,30.0,7398.720297943007,0.3163055415316596,10.0,100.0,15.0,5.0
31,23.176470588235286,5.0,0.0018965523325203968,100.0,3.0,30.0,7245.5959540510785,0.32333431819716396,10.0,100.0,15.0,5.0
32,23.176470588235286,5.0,0.0011829073066967398,100.0,3.0,30.0,7351.501696891978,0.31955180116997833,10.0,100.0,15.0,5.0
33,23.176470588235286,5.0,0.0021045440996287513,100.0,3.0,30.0,7317.878691065004,0.3211444842144145,10.0,100.0,15.0,5.0
34,23.176470588235286,5.0,0.0012008499361635598,100.0,3.0,30.0,7227.416731400716,0.32563195014130397,10.0,100.0,15.0,5.0
35,23.176470588235286,5.0,0.0017341243691622419,100.0,3.0,30.0,7256.683119709371,0.3231805741177957,10.0,100.0,15.0,5.0
36,23.176470588235286,5.0,0.0014132509704874406,100.0,3.0,30.0,7381.656754576343,0.31803082833441404,10.0,100.0,15.0,5.0
37,23.176470588235286,5.0,0.0014959182935922126,100.0,3.0,30.0,7378.824820715404,0.31804885949967504,10.0,100.0,15.0,5.0
38,23.176470588235286,5.0,0.001547067943915762,100.0,3.0,30.0,7308.803011275666,0.32059677389422403,10.0,100.0,15.0,5.0
39,23.176470588235286,5.0,0.0009141281115012803,100.0,3.0,30.0,7526.975279342303,0.31259956604553263,10.0,100.0,15.0,5.0
40,23.176470588235286,5.0,0.0019102066800835732,100.0,3.0,30.0,7378.153794418451,0.3187671910141265,10.0,100.0,15.0,5.0
41,23.176470588235286,5.0,0.0018836142849141945,100.0,3.0,30.0,7361.086014516887,0.3177871779190753,10.0,100.0,15.0,5.0
42,23.176470588235286,5.0,0.0017376663352678366,100.0,3.0,30.0,7386.801098833856,0.31941444783908896,10.0,100.0,15.0,5.0
43,23.176470588235286,5.0,0.0007908458908914927,100.0,3.0,30.0,7520.043269933305,0.3115762512936156,10.0,100.0,15.0,5.0
44,23.176470588235286,5.0,0.0015341149977067894,100.0,3.0,30.0,7292.112463615412,0.32143136879422995,10.0,100.0,15.0,5.0
45,23.176470588235286,5.0,0.001292704745198472,100.0,3.0,30.0,7300.056950504809,0.3211441448228325,10.0,100.0,15.0,5.0
46,23.176470588235286,5.0,0.001712228261895504,100.0,3.0,30.0,7341.066982098182,0.3183117825859675,10.0,100.0,15.0,5.0
47,23.176470588235286,5.0,0.002539817113205844,100.0,3.0,30.0,7404.431894588228,0.3185601887525692,10.0,100.0,15.0,5.0
48,23.176470588235286,5.0,0.0013721948721491263,100.0,3.0,30.0,7335.382464910852,0.3192151546968551,10.0,100.0,15.0,5.0
49,23.176470588235286,5.0,0.001801505930984246,100.0,3.0,30.0,7279.082908217784,0.32239542986934905,10.0,100.0,15.0,5.0
50,23.176470588235286,5.0,0.0014682023370129872,100.0,3.0,30.0,7480.282557642501,0.3143545893300716,10.0,100.0,15.0,5.0
51,23.176470588235286,5.0,0.001957439489457348,100.0,3.0,30.0,7401.814512531002,0.3165129670637364,10.0,100.0,15.0,5.0
52,23.176470588235286,5.0,0.002398217642896094,100.0,3.0,30.0,7375.075280731043,0.3178470650748444,10.0,100.0,15.0,5.0
53,23.176470588235286,5.0,0.0015090052024921692,100.0,3.0,30.0,7392.472863055654,0.31812173395069654,10.0,100.0,15.0,5.0
54,23.176470588235286,5.0,0.0019300549012422365,100.0,3.0,30.0,7359.228736803188,0.3190306986459482,10.0,100.0,15.0,5.0
55,23.176470588235286,5.0,0.0013222746035401578,100.0,3.0,30.0,7299.404546757646,0.32205428912497563,10.0,100.0,15.0,5.0
56,23.176470588235286,5.0,0.0017615924605793789,100.0,3.0,30.0,7425.725686587587,0.3161678904689246,10.0,100.0,15.0,5.0
57,23.176470588235286,5.0,0.0013802497936324387,100.0,3.0,30.0,7228.723614067513,0.3237715729323422,10.0,100.0,15.0,5.0
58,23.176470588235286,5.0,0.00165634952760246,100.0,3.0,30.0,7445.058679238898,0.3159457415125207,10.0,100.0,15.0,5.0
59,23.176470588235286,5.0,0.001775193654731499,100.0,3.0,30.0,7318.9728911034135,0.32175863059811066,10.0,100.0,15.0,5.0
60,23.176470588235286,5.0,0.0017880920887625167,100.0,3.0,30.0,7469.073452128009,0.3143481203654714,10.0,100.0,15.0,5.0
61,23.176470588235286,5.0,0.0012678057589378205,100.0,3.0,30.0,7399.598155093629,0.31752256915803784,10.0,100.0,15.0,5.0
62,23.176470588235286,5.0,0.001775974277630893,100.0,3.0,30.0,7493.033939286998,0.3122756301583505,10.0,100.0,15.0,5.0
63,23.176470588235286,5.0,0.0017601085844991713,100.0,3.0,30.0,7414.290688878168,0.31733657114289676,10.0,100.0,15.0,5.0
64,23.176470588235286,5.0,0.0010141275138648243,100.0,3.0,30.0,7363.734867523797,0.31915456262246306,10.0,100.0,15.0,5.0
65,23.176470588235286,5.0,0.0008509683607177812,100.0,3.0,30.0,7478.198081474914,0.3141344939724181,10.0,100.0,15.0,5.0
66,23.176470588235286,5.0,0.0016100915541995653,100.0,3.0,30.0,7405.379204059733,0.3173246170953705,10.0,100.0,15.0,5.0
67,23.176470588235286,5.0,0.0012976757950658214,100.0,3.0,30.0,7212.355365735658,0.32647097332736197,10.0,100.0,15.0,5.0
68,23.176470588235286,5.0,0.0013964774793475822,100.0,3.0,30.0,7317.192300694731,0.32004640637000004,10.0,100.0,15.0,5.0
69,23.176470588235286,5.0,0.0016383200831065186,100.0,3.0,30.0,7310.969579586584,0.3211372529522493,10.0,100.0,15.0,5.0
70,23.176470588235286,5.0,0.0008393466165140872,100.0,3.0,30.0,7392.851587648616,0.31747898857824686,10.0,100.0,15.0,5.0
71,23.176470588235286,5.0,0.0019245352112134656,100.0,3.0,30.0,7585.054430517164,0.3091728831347799,10.0,100.0,15.0,5.0
72,23.176470588235286,5.0,0.001151002970500548,100.0,3.0,30.0,7270.256926796463,0.32133547840154414,10.0,100.0,15.0,5.0
73,23.176470588235286,5.0,0.0020970561914295427,100.0,3.0,30.0,7249.762985375005,0.32313135690338635,10.0,100.0,15.0,5.0
74,23.176470588235286,5.0,0.0017903919456620765,100.0,3.0,30.0,7352.225055648989,0.31947335555273076,10.0,100.0,15.0,5.0
75,23.176470588235286,5.0,0.0011770941146218082,100.0,3.0,30.0,7311.607961038739,0.32087112869964823,10.0,100.0,15.0,5.0
76,23.176470588235286,5.0,0.0017482229102963511,100.0,3.0,30.0,7497.505352709757,0.31293621765412116,10.0,100.0,15.0,5.0
77,23.176470588235286,5.0,0.0020395841862753884,100.0,3.0,30.0,7515.173264654844,0.31133792065244675,10.0,100.0,15.0,5.0
78,23.176470588235286,5.0,0.0013700314597001925,100.0,3.0,30.0,7428.094736168651,0.3153800442840066,10.0,100.0,15.0,5.0
79,23.176470588235286,5.0,0.0010307222612023438,100.0,3.0,30.0,7233.477677432079,0.32501734610960703,10.0,100.0,15.0,5.0
80,23.176470588235286,5.0,0.002068486153263078,100.0,3.0,30.0,7345.933084047965,0.3194107859737122,10.0,100.0,15.0,5.0
81,23.176470588235286,5.0,0.001331638844136488,100.0,3.0,30.0,7460.907993512656,0.3138058173206263,10.0,100.0,15.0,5.0
82,23.176470588235286,5.0,0.001189313507377028,100.0,3.0,30.0,7279.74738992953,0.3220198861294158,10.0,100.0,15.0,5.0
83,23.176470588235286,5.0,0.0018473630285583522,100.0,3.0,30.0,7470.551272762599,0.3139455102493086,10.0,100.0,15.0,5.0
84,23.176470588235286,5.0,0.0020962648378701925,100.0,3.0,30.0,7621.856429178477,0.30838199524186943,10.0,100.0,15.0,5.0
85,23.176470588235286,5.0,0.0021463267729640947,100.0,3.0,30.0,7428.254949741478,0.31555184158059896,10.0,100.0,15.0,5.0
86,23.176470588235286,5.0,0.0011690653678131098,100.0,3.0,30.0,7230.456915529586,0.32390555628748374,10.0,100.0,15.0,5.0
