,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,30.0,5.0,0.0021150656555532802,100.0,50.0,30.0,1011.5106640488464,2.9342240416650145,10.0,100.0,15.0,5.0
1,30.0,5.0,0.00338930795467597,100.0,50.0,30.0,1016.4075978797046,2.918391030730438,10.0,100.0,15.0,5.0
2,30.0,5.0,0.0027728262888948967,100.0,50.0,30.0,1016.3790100582855,2.921581607513786,10.0,100.0,15.0,5.0
3,30.0,5.0,0.0013483057161074604,100.0,50.0,30.0,1015.7731015057268,2.9237048010834275,10.0,100.0,15.0,5.0
4,30.0,5.0,0.0017641349040954726,100.0,50.0,30.0,1014.2342411643498,2.922405655588735,10.0,100.0,15.0,5.0
5,30.0,5.0,0.0020595527571925926,100.0,50.0,30.0,1007.9775738528502,2.9464297069216907,10.0,100.0,15.0,5.0
6,30.0,5.0,0.0016136190526024993,100.0,50.0,30.0,1011.9306562664178,2.935136160157639,10.0,100.0,15.0,5.0
7,30.0,5.0,0.0022805170724652917,100.0,50.0,30.0,1011.1769216747043,2.934797694940142,10.0,100.0,15.0,5.0
8,30.0,5.0,0.0038643729674972694,100.0,50.0,30.0,1011.6672969786273,2.9314117522849523,10.0,100.0,15.0,5.0
9,30.0,5.0,0.0020209683924327696,100.0,50.0,30.0,1012.9787491806064,2.9293499562210967,10.0,100.0,15.0,5.0
10,30.0,5.0,0.0018668216758578314,100.0,50.0,30.0,1008.1800323026248,2.9424628601742007,10.0,100.0,15.0,5.0
11,30.0,5.0,0.0020626042025276956,100.0,50.0,30.0,1011.5672318613819,2.9350255791353828,10.0,100.0,15.0,5.0
12,30.0,5.0,0.0018527874668364907,100.0,50.0,30.0,1015.066131443775,2.924806389324039,10.0,100.0,15.0,5.0
13,30.0,5.0,0.0020852167977793443,100.0,50.0,30.0,1007.7371396826135,2.9453595982277556,10.0,100.0,15.0,5.0
14,30.0,5.0,0.002511521587242214,100.0,50.0,30.0,1007.9090890060922,2.946266818105566,10.0,100.0,15.0,5.0
15,30.0,5.0,0.001969681150099361,100.0,50.0,30.0,1009.1646813157342,2.9437238732969035,10.0,100.0,15.0,5.0
16,30.0,5.0,0.0012617375572800897,100.0,50.0,30.0,1013.7723918103421,2.9277023113315637,10.0,100.0,15.0,5.0
17,30.0,5.0,0.0029457184734198016,100.0,50.0,30.0,1017.4446879183321,2.9200253335332684,10.0,100.0,15.0,5.0
18,30.0,5.0,0.002767051482307067,100.0,50.0,30.0,1007.1796622032398,2.9474180815137063,10.0,100.0,15.0,5.0
19,30.0,5.0,0.004148123325380997,100.0,50.0,30.0,1020.5321853464831,2.9073809295482445,10.0,100.0,15.0,5.0
20,30.0,5.0,0.0026005067327282347,100.0,50.0,30.0,1018.2815350761895,2.917288038805671,10.0,100.0,15.0,5.0
21,30.0,5.0,0.002010254010462855,100.0,50.0,30.0,1003.0121483112467,2.96490002682536,10.0,100.0,15.0,5.0
22,30.0,5.0,0.0019104565993400076,100.0,50.0,30.0,1012.7419138859926,2.930010423435452,10.0,100.0,15.0,5.0
23,30.0,5.0,0.0023498551420317315,100.0,50.0,30.0,1014.7946107477969,2.9234362205325133,10.0,100.0,15.0,5.0
24,30.0,5.0,0.0018837223831853283,100.0,50.0,30.0,1004.3572155745968,2.957229915493214,10.0,100.0,15.0,5.0
25,30.0,5.0,0.0031159102949259543,100.0,50.0,30.0,1006.6527053409496,2.950049340519922,10.0,100.0,15.0,5.0
26,30.0,5.0,0.002708481995087363,100.0,50.0,30.0,1007.3474443434764,2.9476711284152075,10.0,100.0,15.0,5.0
27,30.0,5.0,0.0020448319702399045,100.0,50.0,30.0,1009.8658241982087,2.942957476860353,10.0,100.0,15.0,5.0
28,30.0,5.0,0.002506204369782858,100.0,50.0,30.0,1017.8127875168868,2.915976733501017,10.0,100.0,15.0,5.0
29,30.0,5.0,0.002031108252791679,100.0,50.0,30.0,1004.6274575940524,2.95497404812025,10.0,100.0,15.0,5.0
30,30.0,5.0,0.002062739036759596,100.0,50.0,30.0,1011.2600184820899,2.932569844966662,10.0,100.0,15.0,5.0
31,30.0,5.0,0.0033186607333266856,100.0,50.0,30.0,1011.1893760775741,2.936584320930382,10.0,100.0,15.0,5.0
32,30.0,5.0,0.001957378097603561,100.0,50.0,30.0,1009.5617585747228,2.942120005923298,10.0,100.0,15.0,5.0
33,30.0,5.0,0.0031871043353243426,100.0,50.0,30.0,1017.5722471892485,2.9189262197116057,10.0,100.0,15.0,5.0
34,30.0,5.0,0.001721342777956574,100.0,50.0,30.0,1015.9642287634338,2.9243928728634976,10.0,100.0,15.0,5.0
35,30.0,5.0,0.001707854657622871,100.0,50.0,30.0,1012.0160843143528,2.932868108472769,10.0,100.0,15.0,5.0
36,30.0,5.0,0.002332037615570109,100.0,50.0,30.0,1014.0907529876595,2.927739039839837,10.0,100.0,15.0,5.0
37,30.0,5.0,0.002948254967313045,100.0,50.0,30.0,1007.6433049956145,2.94735507555646,10.0,100.0,15.0,5.0
38,30.0,5.0,0.0025011180906154935,100.0,50.0,30.0,1014.6555126901369,2.92400044368425,10.0,100.0,15.0,5.0
39,30.0,5.0,0.0020021179808180608,100.0,50.0,30.0,1014.9742309055187,2.9236885365399243,10.0,100.0,15.0,5.0
