,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,30.0,5.0,0.0009280489574892707,100.0,10.0,30.0,5484.824703031558,0.540476422938576,10.0,100.0,15.0,5.0
1,30.0,5.0,0.0007026966304874686,100.0,10.0,30.0,5436.388130574924,0.5464638652659232,10.0,100.0,15.0,5.0
2,30.0,5.0,0.0009315547794161706,100.0,10.0,30.0,5507.480044257757,0.5391951042870423,10.0,100.0,15.0,5.0
3,30.0,5.0,0.0009933296706981587,100.0,10.0,30.0,5486.465012793934,0.5406351866420411,10.0,100.0,15.0,5.0
4,30.0,5.0,0.0008828184086165143,100.0,10.0,30.0,5512.080272005129,0.5387483463880015,10.0,100.0,15.0,5.0
5,30.0,5.0,0.0006822981920669971,100.0,10.0,30.0,5441.268750126332,0.5458082459315404,10.0,100.0,15.0,5.0
6,30.0,5.0,0.0007220274513777207,100.0,10.0,30.0,5393.157798546121,0.5503625742459275,10.0,100.0,15.0,5.0
7,30.0,5.0,0.0009167581270292134,100.0,10.0,30.0,5494.269348902452,0.5403668648442775,10.0,100.0,15.0,5.0
8,30.0,5.0,0.0007309267241037406,100.0,10.0,30.0,5457.420313603356,0.5453929121956752,10.0,100.0,15.0,5.0
9,30.0,5.0,0.0006228040403196362,100.0,10.0,30.0,5503.815627546253,0.5407475327702288,10.0,100.0,15.0,5.0
10,30.0,5.0,0.0008637610670404991,100.0,10.0,30.0,5471.088663772976,0.5425562499512182,10.0,100.0,15.0,5.0
11,30.0,5.0,0.0009563638061031469,100.0,10.0,30.0,5451.648909301349,0.5450093277751811,10.0,100.0,15.0,5.0
12,30.0,5.0,0.0010764766047951873,100.0,10.0,30.0,5470.303416682274,0.5434648986992128,10.0,100.0,15.0,5.0
13,30.0,5.0,0.0004565395767576871,100.0,10.0,30.0,5447.926898409361,0.5454305541937198,10.0,100.0,15.0,5.0
14,30.0,5.0,0.000819220434183929,100.0,10.0,30.0,5428.723238588498,0.547202765358136,10.0,100.0,15.0,5.0
15,30.0,5.0,0.0006334859630331608,100.0,10.0,30.0,5394.254189193962,0.5506752545679184,10.0,100.0,15.0,5.0
16,30.0,5.0,0.0008100384643116474,100.0,10.0,30.0,5446.361794198677,0.545147424553997,10.0,100.0,15.0,5.0
17,30.0,5.0,0.0005883550443651489,100.0,10.0,30.0,5558.501246472885,0.5340108194710875,10.0,100.0,15.0,5.0
18,30.0,5.0,0.0009299371597202644,100.0,10.0,30.0,5413.890940974095,0.5487827664748878,10.0,100.0,15.0,5.0
19,30.0,5.0,0.0009379580873409117,100.0,10.0,30.0,5503.060130946719,0.5395780765836011,10.0,100.0,15.0,5.0
20,30.0,5.0,0.0012087049599733336,100.0,10.0,30.0,5402.244968914951,0.5498636703776042,10.0,100.0,15.0,5.0
21,30.0,5.0,0.0007248026627417653,100.0,10.0,30.0,5433.035760364989,0.5461085596528223,10.0,100.0,15.0,5.0
22,30.0,5.0,0.00045474339073433483,100.0,10.0,30.0,5449.307356427923,0.5449301857749504,10.0,100.0,15.0,5.0
23,30.0,5.0,0.0005663716762559531,100.0,10.0,30.0,5454.656243997876,0.5445120424476421,10.0,100.0,15.0,5.0
24,30.0,5.0,0.0009879203186920942,100.0,10.0,30.0,5468.005509160089,0.5433042221445507,10.0,100.0,15.0,5.0
25,30.0,5.0,0.000683383556929801,100.0,10.0,30.0,5439.530989739484,0.5466289877494677,10.0,100.0,15.0,5.0
26,30.0,5.0,0.0006825022123277706,100.0,10.0,30.0,5489.521628761041,0.5409674510682054,10.0,100.0,15.0,5.0
27,30.0,5.0,0.00047106935007955824,100.0,10.0,30.0,5541.041580660887,0.5358418107543389,10.0,100.0,15.0,5.0
