,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,30.0,5.0,0.002377532697720624,100.0,3.0,30.0,9505.060980336495,0.3200296871962341,10.0,100.0,15.0,5.0
1,30.0,5.0,0.0018278593986124725,100.0,3.0,30.0,9475.854914417638,0.319885979721627,10.0,100.0,15.0,5.0
2,30.0,5.0,0.0011883242314124564,100.0,3.0,30.0,9445.847498395955,0.32287845914603713,10.0,100.0,15.0,5.0
3,30.0,5.0,0.0013623363471053959,100.0,3.0,30.0,9335.648615407119,0.32657958263384596,10.0,100.0,15.0,5.0
4,30.0,5.0,0.0016959476201806733,100.0,3.0,30.0,9552.849616267213,0.3191709839874977,10.0,100.0,15.0,5.0
5,30.0,5.0,0.0015656549328765118,100.0,3.0,30.0,9493.570094591189,0.32110247967525923,10.0,100.0,15.0,5.0
6,30.0,5.0,0.0013478516595158661,100.0,3.0,30.0,9764.380250822422,0.31181380814125875,10.0,100.0,15.0,5.0
7,30.0,5.0,0.0013606801947736657,100.0,3.0,30.0,9658.76093896043,0.3153919307244864,10.0,100.0,15.0,5.0
8,30.0,5.0,0.0013649697899884314,100.0,3.0,30.0,9411.817049483694,0.32304792661362275,10.0,100.0,15.0,5.0
9,30.0,5.0,0.0013814971440961603,100.0,3.0,30.0,9644.718541578262,0.31408576474158445,10.0,100.0,15.0,5.0
10,30.0,5.0,0.0013197420838170412,100.0,3.0,30.0,9601.933869241937,0.31506865295119657,10.0,100.0,15.0,5.0
11,30.0,5.0,0.0009859461699800597,100.0,3.0,30.0,9478.229671929384,0.3201029773742048,10.0,100.0,15.0,5.0
12,30.0,5.0,0.0017349142342304737,100.0,3.0,30.0,9583.454535043953,0.31866015820941285,10.0,100.0,15.0,5.0
13,30.0,5.0,0.0012590615783740185,100.0,3.0,30.0,9570.31537648198,0.31808850020667556,10.0,100.0,15.0,5.0
14,30.0,5.0,0.0011262574559470153,100.0,3.0,30.0,9546.251280070415,0.3207809079599548,10.0,100.0,15.0,5.0
15,30.0,5.0,0.0013283043272159115,100.0,3.0,30.0,9453.133848217085,0.3212433540496989,10.0,100.0,15.0,5.0
16,30.0,5.0,0.0021275245355383164,100.0,3.0,30.0,9683.60601438871,0.3148788006720335,10.0,100.0,15.0,5.0
17,30.0,5.0,0.0012135366811363319,100.0,3.0,30.0,9579.91355256076,0.31793914414494645,10.0,100.0,15.0,5.0
18,30.0,5.0,0.002180032337890171,100.0,3.0,30.0,9503.343554389923,0.3209925077798863,10.0,100.0,15.0,5.0
19,30.0,5.0,0.0012418101982353043,100.0,3.0,30.0,9778.500740312513,0.310995062600394,10.0,100.0,15.0,5.0
20,30.0,5.0,0.0013028362989513027,100.0,3.0,30.0,9534.726777875516,0.31921464511134634,10.0,100.0,15.0,5.0
21,30.0,5.0,0.001289689361036585,100.0,3.0,30.0,9653.756403906755,0.3155641008808728,10.0,100.0,15.0,5.0
22,30.0,5.0,0.0020268345820869025,100.0,3.0,30.0,9748.315101252347,0.31263454627601234,10.0,100.0,15.0,5.0
23,30.0,5.0,0.0013971987649585552,100.0,3.0,30.0,9484.064223337413,0.3221451475309045,10.0,100.0,15.0,5.0
24,30.0,5.0,0.0019447913620631644,100.0,3.0,30.0,9587.16398269213,0.3164353627675338,10.0,100.0,15.0,5.0
25,30.0,5.0,0.0011511874325496813,100.0,3.0,30.0,9876.118539937477,0.30839071069007173,10.0,100.0,15.0,5.0
26,30.0,5.0,0.0019840150740243214,100.0,3.0,30.0,9577.885199839699,0.3175475589600221,10.0,100.0,15.0,5.0
27,30.0,5.0,0.0009833954131122692,100.0,3.0,30.0,9769.379928100501,0.31061139949778777,10.0,100.0,15.0,5.0
28,30.0,5.0,0.0031262776458753495,100.0,3.0,30.0,9469.080375255775,0.32174618877252353,10.0,100.0,15.0,5.0
29,30.0,5.0,0.0022910226441109774,100.0,3.0,30.0,9582.108224164958,0.3157449946708456,10.0,100.0,15.0,5.0
30,30.0,5.0,0.0012295136589267294,100.0,3.0,30.0,9653.842858018808,0.3151394490337794,10.0,100.0,15.0,5.0
31,30.0,5.0,0.001277322746117182,100.0,3.0,30.0,9536.656672856574,0.32023940859743055,10.0,100.0,15.0,5.0
32,30.0,5.0,0.001291724623475302,100.0,3.0,30.0,9570.466399370329,0.3188888431973364,10.0,100.0,15.0,5.0
33,30.0,5.0,0.001101974180426394,100.0,3.0,30.0,9449.986419305429,0.3221715987718971,10.0,100.0,15.0,5.0
34,30.0,5.0,0.002086358683638072,100.0,3.0,30.0,9490.435725507079,0.32032081155968756,10.0,100.0,15.0,5.0
35,30.0,5.0,0.0013188754224654601,100.0,3.0,30.0,9570.858098845012,0.3175362994663383,10.0,100.0,15.0,5.0
36,30.0,5.0,0.001506171336721716,100.0,3.0,30.0,9770.455345194072,0.3118430966798903,10.0,100.0,15.0,5.0
37,30.0,5.0,0.0013842420239086536,100.0,3.0,30.0,9578.91376729411,0.3178656377325121,10.0,100.0,15.0,5.0
38,30.0,5.0,0.0015869609521555691,100.0,3.0,30.0,9575.673968174,0.3182847023594693,10.0,100.0,15.0,5.0
39,30.0,5.0,0.001678985327015395,100.0,3.0,30.0,9708.311327031048,0.313387132183225,10.0,100.0,15.0,5.0
40,30.0,5.0,0.0011914929604676268,100.0,3.0,30.0,9627.048504219127,0.3160348945147053,10.0,100.0,15.0,5.0
41,30.0,5.0,0.0021573527345107985,100.0,3.0,30.0,9626.622277810005,0.3167451319314879,10.0,100.0,15.0,5.0
42,30.0,5.0,0.0010849321897442898,100.0,3.0,30.0,9421.733777629977,0.3229375358416575,10.0,100.0,15.0,5.0
43,30.0,5.0,0.0013688261374833629,100.0,3.0,30.0,9730.871358824954,0.3128568259651848,10.0,100.0,15.0,5.0
44,30.0,5.0,0.0015995566936798779,100.0,3.0,30.0,9543.277290838945,0.3198457257715438,10.0,100.0,15.0,5.0
45,30.0,5.0,0.0017423643632876308,100.0,3.0,30.0,9583.020677296734,0.3169389769144061,10.0,100.0,15.0,5.0
46,30.0,5.0,0.0016635276792846244,100.0,3.0,30.0,9411.57428681801,0.3253304349651326,10.0,100.0,15.0,5.0
47,30.0,5.0,0.001648753709551356,100.0,3.0,30.0,9560.946274295822,0.3190039326612675,10.0,100.0,15.0,5.0
48,30.0,5.0,0.0011951578360600702,100.0,3.0,30.0,9685.587356273927,0.3144601663173701,10.0,100.0,15.0,5.0
49,30.0,5.0,0.0018183333868734253,100.0,3.0,30.0,9551.3235915658,0.3187340280054389,10.0,100.0,15.0,5.0
50,30.0,5.0,0.0014503446853592822,100.0,3.0,30.0,9749.08078352605,0.3129170846734565,10.0,100.0,15.0,5.0
51,30.0,5.0,0.0016901489193465644,100.0,3.0,30.0,9613.271175474561,0.31721118996394027,10.0,100.0,15.0,5.0
52,30.0,5.0,0.002129692697375055,100.0,3.0,30.0,9407.392893917118,0.3236792013428348,10.0,100.0,15.0,5.0
53,30.0,5.0,0.0020180465540387323,100.0,3.0,30.0,9309.746263837993,0.3266223701127247,10.0,100.0,15.0,5.0
54,30.0,5.0,0.0013638948941316303,100.0,3.0,30.0,9428.096011594635,0.3233528224203228,10.0,100.0,15.0,5.0
55,30.0,5.0,0.0012871726318311244,100.0,3.0,30.0,9676.247878269804,0.31483438510976663,10.0,100.0,15.0,5.0
56,30.0,5.0,0.0010413817268649355,100.0,3.0,30.0,9609.921691181484,0.31681394607787844,10.0,100.0,15.0,5.0
57,30.0,5.0,0.0010193461904823363,100.0,3.0,30.0,9615.12580180084,0.3169946477782835,10.0,100.0,15.0,5.0
58,30.0,5.0,0.0014617334493709135,100.0,3.0,30.0,9507.447032825927,0.3191379749917896,10.0,100.0,15.0,5.0
59,30.0,5.0,0.0008611720093206103,100.0,3.0,30.0,9345.719564802395,0.32625204157619103,10.0,100.0,15.0,5.0
60,30.0,5.0,0.001753083496810849,100.0,3.0,30.0,9652.38013514169,0.3143850798063889,10.0,100.0,15.0,5.0
61,30.0,5.0,0.0013081262484341642,100.0,3.0,30.0,9585.000718722411,0.3179309062790921,10.0,100.0,15.0,5.0
62,30.0,5.0,0.0004958921034287613,100.0,3.0,30.0,9612.811698505746,0.3160010514544191,10.0,100.0,15.0,5.0
63,30.0,5.0,0.0011898364890708649,100.0,3.0,30.0,9644.482352513161,0.3158375587202726,10.0,100.0,15.0,5.0
64,30.0,5.0,0.0012649601088600565,100.0,3.0,30.0,9708.486469471065,0.31397527253963425,10.0,100.0,15.0,5.0
65,30.0,5.0,0.001741654517121589,100.0,3.0,30.0,9523.950842057644,0.31992637223210635,10.0,100.0,15.0,5.0
66,30.0,5.0,0.0016425244888480575,100.0,3.0,30.0,9463.020554409717,0.3216686866983224,10.0,100.0,15.0,5.0
67,30.0,5.0,0.0015790519328997845,100.0,3.0,30.0,9443.170818284665,0.3236323921812732,10.0,100.0,15.0,5.0
68,30.0,5.0,0.001714114582950355,100.0,3.0,30.0,9628.74831953327,0.31721722194370366,10.0,100.0,15.0,5.0
69,30.0,5.0,0.0006816269690615944,100.0,3.0,30.0,9498.972298327004,0.32194836192000853,10.0,100.0,15.0,5.0
70,30.0,5.0,0.0012335167009082534,100.0,3.0,30.0,9430.164207132548,0.322366381425707,10.0,100.0,15.0,5.0
71,30.0,5.0,0.0011293016237256578,100.0,3.0,30.0,9671.683267823682,0.315291065630461,10.0,100.0,15.0,5.0
72,30.0,5.0,0.001481702095432224,100.0,3.0,30.0,9801.042592057978,0.31133390186716453,10.0,100.0,15.0,5.0
73,30.0,5.0,0.0015770005164392397,100.0,3.0,30.0,9631.546779467319,0.3156801720045407,10.0,100.0,15.0,5.0
74,30.0,5.0,0.0017681254572159207,100.0,3.0,30.0,9631.253248772206,0.3162275365296387,10.0,100.0,15.0,5.0
75,30.0,5.0,0.0016371588480148527,100.0,3.0,30.0,9545.058430691244,0.3186111346890041,10.0,100.0,15.0,5.0
76,30.0,5.0,0.0016537324804942939,100.0,3.0,30.0,9538.098512219876,0.3182403488729309,10.0,100.0,15.0,5.0
77,30.0,5.0,0.0013888216824038812,100.0,3.0,30.0,9655.206116264182,0.31582325221228047,10.0,100.0,15.0,5.0
78,30.0,5.0,0.0014757603646873684,100.0,3.0,30.0,9528.088552504561,0.31916081351801445,10.0,100.0,15.0,5.0
79,30.0,5.0,0.0016379116970540962,100.0,3.0,30.0,9610.705195896773,0.31741119016665065,10.0,100.0,15.0,5.0
80,30.0,5.0,0.0014991694548366261,100.0,3.0,30.0,9725.321622626998,0.31378152671193926,10.0,100.0,15.0,5.0
81,30.0,5.0,0.0011058287566992064,100.0,3.0,30.0,9637.777948879464,0.31470247110523913,10.0,100.0,15.0,5.0
82,30.0,5.0,0.0017459379731824365,100.0,3.0,30.0,9704.937350963726,0.31579189974737154,10.0,100.0,15.0,5.0
83,30.0,5.0,0.0016492897911800125,100.0,3.0,30.0,9640.42859287331,0.316634647686785,10.0,100.0,15.0,5.0
84,30.0,5.0,0.0010992759299040722,100.0,3.0,30.0,9511.388411314925,0.32169513680811257,10.0,100.0,15.0,5.0
85,30.0,5.0,0.001739797687857158,100.0,3.0,30.0,9652.937869630547,0.3131333454889214,10.0,100.0,15.0,5.0
86,30.0,5.0,0.0015888274382308211,100.0,3.0,30.0,9841.564065402255,0.30979280877886134,10.0,100.0,15.0,5.0
87,30.0,5.0,0.0021487643244832507,100.0,3.0,30.0,9433.949917909273,0.322296000208796,10.0,100.0,15.0,5.0
88,30.0,5.0,0.00110460881380396,100.0,3.0,30.0,9637.777948879464,0.3145809075693945,10.0,100.0,15.0,5.0
89,30.0,5.0,0.0011844943323106845,100.0,3.0,30.0,9489.754147183574,0.3207710174066181,10.0,100.0,15.0,5.0
90,30.0,5.0,0.0010982524014807246,100.0,3.0,30.0,9777.051103257048,0.31271276811367277,10.0,100.0,15.0,5.0
91,30.0,5.0,0.002093896071429761,100.0,3.0,30.0,9658.297039543811,0.31580131839197817,10.0,100.0,15.0,5.0
92,30.0,5.0,0.0018937755576590727,100.0,3.0,30.0,9724.21703414958,0.3120840466341991,10.0,100.0,15.0,5.0
93,30.0,5.0,0.0013304828585207506,100.0,3.0,30.0,9652.520778689308,0.3158070338730125,10.0,100.0,15.0,5.0
94,30.0,5.0,0.0009868312531537851,100.0,3.0,30.0,9459.850215256633,0.3213181853556187,10.0,100.0,15.0,5.0
95,30.0,5.0,0.0011875810710120463,100.0,3.0,30.0,9693.608730781956,0.3140881997715825,10.0,100.0,15.0,5.0
96,30.0,5.0,0.001149224480269969,100.0,3.0,30.0,9737.301140773705,0.3119337081321151,10.0,100.0,15.0,5.0
97,30.0,5.0,0.0015728690312034146,100.0,3.0,30.0,9636.810829790595,0.31556396314512775,10.0,100.0,15.0,5.0
98,30.0,5.0,0.0020597945901062215,100.0,3.0,30.0,9319.05660446447,0.3252824494940002,10.0,100.0,15.0,5.0
99,30.0,5.0,0.0015613217393453008,100.0,3.0,30.0,9402.816799401044,0.3239916358729799,10.0,100.0,15.0,5.0
100,30.0,5.0,0.0011562990040528806,100.0,3.0,30.0,9497.975693928474,0.32015048511268923,10.0,100.0,15.0,5.0
101,30.0,5.0,0.001355918412384579,100.0,3.0,30.0,9563.641666114154,0.31785344351696415,10.0,100.0,15.0,5.0
102,30.0,5.0,0.0010068302231133212,100.0,3.0,30.0,9637.266087580838,0.3170349388180245,10.0,100.0,15.0,5.0
103,30.0,5.0,0.0018901012920123732,100.0,3.0,30.0,9588.485830067597,0.3174537127112141,10.0,100.0,15.0,5.0
104,30.0,5.0,0.001912315272617575,100.0,3.0,30.0,9371.061560627344,0.32524055745115427,10.0,100.0,15.0,5.0
105,30.0,5.0,0.0021627818614027255,100.0,3.0,30.0,9590.315803445168,0.3159909024131478,10.0,100.0,15.0,5.0
106,30.0,5.0,0.0011791728781347776,100.0,3.0,30.0,9707.723450639589,0.3125831672192808,10.0,100.0,15.0,5.0
107,30.0,5.0,0.0010403179917919103,100.0,3.0,30.0,9662.368542279526,0.31611297359956614,10.0,100.0,15.0,5.0
108,30.0,5.0,0.001653972325526042,100.0,3.0,30.0,9774.259436752376,0.3116933987633414,10.0,100.0,15.0,5.0
109,30.0,5.0,0.0016105204855267408,100.0,3.0,30.0,9570.258514595736,0.31834244473663603,10.0,100.0,15.0,5.0
110,30.0,5.0,0.0016708976427775221,100.0,3.0,30.0,9427.213171815705,0.3224670769293325,10.0,100.0,15.0,5.0
111,30.0,5.0,0.0014062644389961968,100.0,3.0,30.0,9381.798094858063,0.3237996372362425,10.0,100.0,15.0,5.0
112,30.0,5.0,0.0012323168607360857,100.0,3.0,30.0,9632.106381788937,0.31708498430877174,10.0,100.0,15.0,5.0
113,30.0,5.0,0.0011736241416547173,100.0,3.0,30.0,9552.617578993839,0.3188754976271442,10.0,100.0,15.0,5.0
114,30.0,5.0,0.0012618078517363418,100.0,3.0,30.0,9484.532062360875,0.32175660317108,10.0,100.0,15.0,5.0
115,30.0,5.0,0.001741195923976491,100.0,3.0,30.0,9804.72935753759,0.310375760832654,10.0,100.0,15.0,5.0
116,30.0,5.0,0.0014632720076714972,100.0,3.0,30.0,9472.672713951053,0.3210068603776982,10.0,100.0,15.0,5.0
117,30.0,5.0,0.0022048988314130064,100.0,3.0,30.0,9368.02413925523,0.324961977191986,10.0,100.0,15.0,5.0
118,30.0,5.0,0.0013095527003550327,100.0,3.0,30.0,9590.370489727113,0.31708677412288555,10.0,100.0,15.0,5.0
119,30.0,5.0,0.0012300996925813117,100.0,3.0,30.0,9545.130298106884,0.3190094175063586,10.0,100.0,15.0,5.0
120,30.0,5.0,0.0014795536684718,100.0,3.0,30.0,9659.598465317311,0.3154909061928632,10.0,100.0,15.0,5.0
121,30.0,5.0,0.001699800593899917,100.0,3.0,30.0,9593.074737377909,0.31787294598370014,10.0,100.0,15.0,5.0
122,30.0,5.0,0.002075329065621909,100.0,3.0,30.0,9724.860129440922,0.3102595135594218,10.0,100.0,15.0,5.0
123,30.0,5.0,0.0014373478885711165,100.0,3.0,30.0,9467.239650751319,0.3223182240278355,10.0,100.0,15.0,5.0
124,30.0,5.0,0.0008445424829941834,100.0,3.0,30.0,9598.205232220635,0.3163516471802943,10.0,100.0,15.0,5.0
125,30.0,5.0,0.002553411936066143,100.0,3.0,30.0,9684.465712131572,0.31412754053733677,10.0,100.0,15.0,5.0
126,30.0,5.0,0.002932045687144114,100.0,3.0,30.0,9753.331468681565,0.31158299439737325,10.0,100.0,15.0,5.0
127,30.0,5.0,0.0011995877807919819,100.0,3.0,30.0,9771.111957721878,0.31215795759227194,10.0,100.0,15.0,5.0
128,30.0,5.0,0.0008422027789457504,100.0,3.0,30.0,9554.239706148674,0.31864700218280784,10.0,100.0,15.0,5.0
129,30.0,5.0,0.0014726627700211998,100.0,3.0,30.0,9502.996483202942,0.3208044729809299,10.0,100.0,15.0,5.0
