,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,19.764705882352946,5.0,0.001547443349350457,100.0,10.0,30.0,2619.6470802943304,0.7431481638105314,10.0,100.0,15.0,5.0
1,19.764705882352946,5.0,0.0020721232434676605,100.0,10.0,30.0,2607.954598313708,0.7465049829851484,10.0,100.0,15.0,5.0
2,19.764705882352946,5.0,0.002018165561643217,100.0,10.0,30.0,2610.8860501073427,0.7446457649938257,10.0,100.0,15.0,5.0
3,19.764705882352946,5.0,0.0010985958406655213,100.0,10.0,30.0,2605.5404488895692,0.7464430250126448,10.0,100.0,15.0,5.0
4,19.764705882352946,5.0,0.0016452796736711494,100.0,10.0,30.0,2601.061073922919,0.7475458304437763,10.0,100.0,15.0,5.0
5,19.764705882352946,5.0,0.0013088368360827868,100.0,10.0,30.0,2667.704267608983,0.7294236504455419,10.0,100.0,15.0,5.0
6,19.764705882352946,5.0,0.0009785999880220608,100.0,10.0,30.0,2642.207046050042,0.7350830930884092,10.0,100.0,15.0,5.0
7,19.764705882352946,5.0,0.0015227199941098468,100.0,10.0,30.0,2625.9908064368824,0.7394155227303868,10.0,100.0,15.0,5.0
8,19.764705882352946,5.0,0.0014384115472382431,100.0,10.0,30.0,2614.658893632039,0.7445863123343341,10.0,100.0,15.0,5.0
9,19.764705882352946,5.0,0.0014571819630417703,100.0,10.0,30.0,2606.131447020344,0.746991117112849,10.0,100.0,15.0,5.0
10,19.764705882352946,5.0,0.0010563542556385256,100.0,10.0,30.0,2579.970625724418,0.7533075759000082,10.0,100.0,15.0,5.0
11,19.764705882352946,5.0,0.0015292797700301678,100.0,10.0,30.0,2629.735392964355,0.7399707017292331,10.0,100.0,15.0,5.0
12,19.764705882352946,5.0,0.001198584183916757,100.0,10.0,30.0,2631.8880067690116,0.7385574017683182,10.0,100.0,15.0,5.0
13,19.764705882352946,5.0,0.0015663369082806737,100.0,10.0,30.0,2618.5593566442967,0.742130257299398,10.0,100.0,15.0,5.0
