,A,C,D,M,N,Ncyc,Sdot,T,n_init,nsteps,t_init,teq
0,6.117647058823528,5.0,0.03901119316129516,100.0,10.0,30.0,168.2649909215966,2.920454030791425,10.0,100.0,15.0,5.0
1,6.117647058823528,5.0,0.03520248261354378,100.0,10.0,30.0,165.09147468767546,3.011657249301259,10.0,100.0,15.0,5.0
2,6.117647058823528,5.0,0.03592063489101373,100.0,10.0,30.0,163.8506108187147,3.0863245137158297,10.0,100.0,15.0,5.0
3,6.117647058823528,5.0,0.023181070792239588,100.0,10.0,30.0,165.13425727221534,2.970139690802189,10.0,100.0,15.0,5.0
4,6.117647058823528,5.0,0.024439505599856227,100.0,10.0,30.0,168.9327598774295,2.919655650570578,10.0,100.0,15.0,5.0
5,6.117647058823528,5.0,0.02619492620291751,100.0,10.0,30.0,168.05611726634277,2.950414088767012,10.0,100.0,15.0,5.0
6,6.117647058823528,5.0,0.0238880388214903,100.0,10.0,30.0,167.56784739584276,2.961093573736144,10.0,100.0,15.0,5.0
7,6.117647058823528,5.0,0.026163238738398792,100.0,10.0,30.0,166.96476041001748,2.912595544072366,10.0,100.0,15.0,5.0
8,6.117647058823528,5.0,0.049241992521890515,100.0,10.0,30.0,168.27893964151326,2.9214360611605077,10.0,100.0,15.0,5.0
9,6.117647058823528,5.0,0.03307518812735509,100.0,10.0,30.0,167.6002529545333,2.964055692146291,10.0,100.0,15.0,5.0
10,6.117647058823528,5.0,0.03820899929461299,100.0,10.0,30.0,172.50845713466157,2.814491893666528,10.0,100.0,15.0,5.0
11,6.117647058823528,5.0,0.030306841140614004,100.0,10.0,30.0,168.0791344174489,2.9661052826410197,10.0,100.0,15.0,5.0
12,6.117647058823528,5.0,0.03046499500912472,100.0,10.0,30.0,163.43463101701644,3.0217604173178736,10.0,100.0,15.0,5.0
13,6.117647058823528,5.0,0.03580398850680264,100.0,10.0,30.0,168.1665057509623,2.8786691538236666,10.0,100.0,15.0,5.0
14,6.117647058823528,5.0,0.025931202335760104,100.0,10.0,30.0,168.14227348670812,2.9310575376749495,10.0,100.0,15.0,5.0
15,6.117647058823528,5.0,0.02995566670278452,100.0,10.0,30.0,164.63443906298974,2.992789084225191,10.0,100.0,15.0,5.0
16,6.117647058823528,5.0,0.021733698567101212,100.0,10.0,30.0,168.26730183736197,2.922479352711757,10.0,100.0,15.0,5.0
17,6.117647058823528,5.0,0.031928154631526644,100.0,10.0,30.0,169.47204470494495,2.9019422094133107,10.0,100.0,15.0,5.0
18,6.117647058823528,5.0,0.03078015091960562,100.0,10.0,30.0,169.05026621560702,2.9289153845644194,10.0,100.0,15.0,5.0
19,6.117647058823528,5.0,0.03333868682562722,100.0,10.0,30.0,166.49411431231934,2.9256534759647086,10.0,100.0,15.0,5.0
20,6.117647058823528,5.0,0.033987575677900554,100.0,10.0,30.0,166.79335600940283,2.9787245921964445,10.0,100.0,15.0,5.0
21,6.117647058823528,5.0,0.02380662165145328,100.0,10.0,30.0,166.09769462374427,2.9712987756982563,10.0,100.0,15.0,5.0
22,6.117647058823528,5.0,0.017483422806360505,100.0,10.0,30.0,171.08147907772712,2.8582488356252336,10.0,100.0,15.0,5.0
23,6.117647058823528,5.0,0.021564306910969253,100.0,10.0,30.0,166.2292654410974,3.0040636709882262,10.0,100.0,15.0,5.0
